SRA_run_accession,ZfPV,zpico,zpoxv,Any
SRR6655000,False,False,False,False
SRR15927793,False,True,False,True
SRR10151696,False,False,False,False
SRR13115042,False,False,False,False
SRR12493012,False,False,False,False
SRR1062483,False,False,False,False
ERR1475521,False,False,False,False
SRR6054092,False,False,False,False
ERR2723427,False,False,False,False
ERR596662,False,False,False,False
SRR5810705,False,False,False,False
ERR1416023,False,False,False,False
ERR1252200,False,False,False,False
SRR4017375,False,False,True,True
SRR9198823,False,False,False,False
SRR1555568,False,False,False,False
ERR1415040,False,False,False,False
SRR7892007,False,False,False,False
SRR11186475,False,False,False,False
SRR1648854,False,False,False,False
ERR1252240,False,False,False,False
ERR1252216,False,False,False,False
ERR232290,False,False,False,False
SRR16327303,False,False,False,False
ERR1099427,False,False,False,False
ERR1821747,False,False,False,False
SRR6468747,False,False,False,False
SRR5921169,False,True,False,True
SRR10753215,False,False,False,False
ERR1107904,False,False,False,False
SRR13979051,False,False,False,False
ERR1888630,False,False,False,False
ERR1891696,False,False,False,False
ERR1620454,False,False,False,False
ERR202608,False,False,False,False
SRR14376449,False,False,False,False
SRR5382034,False,False,False,False
SRR21758106,False,False,False,False
SRR3038041,False,False,False,False
ERR1251966,False,False,False,False
SRR7891985,False,False,False,False
SRR11302468,False,False,False,False
SRR22018612,False,False,False,False
ERR667400,False,False,False,False
SRR12037420,False,False,False,False
SRR8106632,False,False,False,False
ERR716859,False,False,False,False
ERR1215720,False,False,False,False
SRR13938366,False,False,False,False
SRR9058956,False,False,True,True
SRR10125993,False,False,False,False
SRR13011477,False,False,False,False
SRR6654794,False,False,False,False
SRR8305641,False,False,False,False
SRR10753221,False,False,False,False
SRR12201313,False,False,False,False
SRR17499131,False,False,False,False
ERR1888238,False,False,False,False
ERR1475739,False,False,False,False
SRR7659033,True,False,False,True
SRR11699727,False,False,False,False
SRR3923678,False,False,False,False
ERR1821636,False,False,False,False
SRR1062752,False,False,False,False
ERR960280,False,False,False,False
SRR17219921,False,False,False,False
SRR5810899,False,False,False,False
ERR1888875,False,False,False,False
ERR1408817,False,False,False,False
ERR477369,False,False,False,False
SRR6250365,False,False,False,False
ERR998295,False,False,False,False
ERR2723229,False,False,False,False
ERR871529,False,False,False,False
ERR1373662,False,False,False,False
ERR1821647,False,False,False,False
ERR959871,False,False,False,False
ERR1427375,False,False,False,False
SRR20746129,False,True,False,True
DRR051067,False,True,False,True
ERR1821621,False,False,False,False
ERR1889129,False,False,False,False
SRR10863013,False,False,False,False
SRR9906841,False,False,False,False
SRR14924007,True,False,False,True
SRR12313630,False,False,False,False
SRR9077098,False,False,False,False
SRR392989,False,False,False,False
ERR1821816,False,False,False,False
SRR12037421,False,False,False,False
ERR1426773,False,False,False,False
ERR999515,False,False,False,False
SRR8106589,False,False,False,False
ERR830340,False,False,False,False
SRR6654644,False,False,False,False
SRR17818764,False,False,False,False
SRR12874645,False,False,False,False
SRR8928922,False,False,False,False
ERR1108080,False,False,False,False
SRR14075697,True,True,False,True
SRR19571662,False,False,False,False
ERR1108798,False,False,False,False
ERR998415,False,False,False,False
ERR1888086,False,False,False,False
SRR17968077,False,False,False,False
ERR517914,False,False,False,False
SRR3624459,False,True,False,True
ERR1415126,False,False,False,False
ERR8516971,False,False,False,False
SRR6654626,False,False,False,False
SRR298562,False,False,False,False
SRR14217579,False,False,False,False
ERR1216393,False,False,False,False
SRR5125633,False,False,False,False
SRR9674306,False,False,False,False
ERR1124564,False,False,False,False
ERR1621587,False,False,False,False
ERR5056248,False,False,True,True
ERR759362,False,False,False,False
SRR11303010,False,False,False,False
ERR1216505,False,False,False,False
ERR1706524,False,False,False,False
ERR1125077,False,False,False,False
SRR6293903,True,True,False,True
ERR1215944,False,False,False,False
SRR5810896,False,False,False,False
ERR1427196,False,False,False,False
ERR5005143,False,False,False,False
SRR6469372,False,False,False,False
ERR1475594,False,False,False,False
SRR10151893,False,False,False,False
ERR998449,False,False,False,False
SRR870887,False,False,False,False
ERR1888495,False,False,False,False
SRR1872127,False,False,False,False
ERR984483,False,False,False,False
ERR1889272,False,False,False,False
SRR1872403,False,False,False,False
SRR10863008,False,False,False,False
SRR12037399,False,False,False,False
SRR12340471,False,False,False,False
ERR853732,False,False,False,False
ERR525336,False,False,False,False
SRR8503421,False,False,False,False
SRR1035983,False,False,False,False
ERR1205260,False,False,False,False
ERR2723158,False,False,False,False
SRR1872997,False,False,False,False
SRR12070816,False,False,False,False
SRR8106293,False,False,False,False
ERR1889128,False,False,False,False
SRR7801950,False,False,False,False
SRR22129112,False,False,False,False
SRR9849222,True,False,False,True
SRR11869102,False,False,False,False
ERR737692,False,False,False,False
ERR667413,False,False,False,False
SRR7468693,False,False,False,False
ERR1252067,False,False,False,False
SRR5810819,False,False,False,False
SRR8182171,False,False,False,False
ERR1374311,False,False,False,False
SRR10513900,False,False,False,False
ERR1730487,False,False,False,False
ERR1099472,False,False,False,False
SRR4243167,False,False,False,False
ERR1427213,False,False,False,False
ERR1124597,False,False,False,False
SRR2245887,False,False,False,False
ERR2723813,False,False,False,False
ERR716816,False,False,False,False
SRR16299384,False,False,False,False
SRR8106432,False,False,False,False
ERR1889721,False,False,False,False
SRR11542112,False,False,False,False
ERR1204392,False,False,False,False
SRR21218374,False,False,False,False
ERR1426891,False,False,False,False
SRR13005701,False,True,False,True
ERR1414853,False,False,False,False
SRR11590436,False,False,False,False
ERR960931,False,False,False,False
SRR4124046,False,False,False,False
SRR7468675,False,False,False,False
SRR21526558,False,False,False,False
SRR8135919,False,False,False,False
ERR780109,False,False,False,False
SRR5810750,False,False,False,False
ERR1821784,False,False,False,False
SRR11186410,False,False,False,False
ERR1621694,False,False,False,False
ERR959265,False,False,False,False
ERR1204508,False,False,False,False
ERR1857708,False,False,False,False
SRR7236661,False,False,False,False
SRR7119801,False,False,False,False
SRR5810686,False,False,False,False
ERR202615,False,False,False,False
SRR3179602,False,False,False,False
ERR3841992,False,False,False,False
ERR1888556,False,False,False,False
SRR10887488,False,False,False,False
DRR051065,False,False,False,False
ERR1415395,False,False,False,False
SRR13075141,False,False,False,False
ERR1816511,False,False,False,False
SRR11873959,False,False,False,False
SRR1872306,False,False,False,False
ERR1442792,False,False,False,False
SRR11213703,False,True,False,True
ERR1821624,False,False,False,False
ERR1215922,False,False,False,False
SRR6289776,False,False,False,False
SRR1871920,False,False,False,False
ERR1124777,False,False,False,False
SRR12464073,False,False,False,False
SRR14308856,False,False,False,False
DRR162465,False,False,False,False
SRR12712225,False,False,False,False
ERR517872,False,False,False,False
SRR6251109,False,False,False,False
ERR1408776,False,False,False,False
ERR1889627,False,False,False,False
SRR13674525,False,False,False,False
SRR6908619,False,False,False,False
ERR594423,False,False,False,False
SRR11303351,False,False,False,False
SRR6469220,False,False,False,False
SRR1871981,False,False,False,False
SRR14075696,True,True,False,True
SRR1062725,False,False,False,False
ERR1427025,False,False,False,False
SRR7410472,False,False,False,False
SRR749515,False,False,False,False
SRR10152004,False,False,False,False
SRR1062366,False,False,False,False
ERR596631,False,False,False,False
ERR1107927,False,False,False,False
ERR492329,False,False,False,False
SRR10126169,False,False,False,False
SRR1062598,False,False,False,False
SRR6268156,False,False,False,False
ERR960079,False,False,False,False
SRR16973869,False,False,False,False
ERR1857629,False,False,False,False
SRR10151574,False,False,False,False
ERR926034,False,False,False,False
SRR13979049,False,False,False,False
SRR10868202,False,True,False,True
SRR21034905,False,False,False,False
SRR2834971,False,False,True,True
SRR11303150,False,False,False,False
SRR10990422,False,False,False,False
SRR5342790,False,False,False,False
SRR23060058,False,False,False,False
SRR11684016,False,False,False,False
SRR870800,False,False,False,False
ERR573430,False,False,False,False
SRR8106604,False,False,False,False
ERR1892044,False,False,False,False
SRR11523564,False,False,False,False
SRR10038919,False,False,False,False
SRR20869074,False,False,False,False
ERR1889103,False,False,False,False
SRR7892037,False,False,False,False
ERR1416045,False,False,False,False
SRR11427456,False,False,False,False
ERR1215589,False,False,False,False
ERR853692,False,False,False,False
ERR853524,False,False,False,False
SRR1872174,False,False,False,False
ERR1215718,False,False,False,False
ERR1821557,False,False,False,False
SRR11684033,False,False,False,False
SRR10974123,False,False,False,False
ERR1475626,False,False,False,False
SRR10151661,False,False,False,False
SRR14804251,True,False,True,True
SRR10151925,False,False,False,False
ERR2723931,False,False,False,False
ERR1407563,False,False,False,False
ERR1888311,False,False,False,False
SRR5115724,False,False,False,False
SRR9207193,False,False,False,False
SRR11302585,False,False,False,False
ERR2723823,False,False,False,False
SRR11427302,False,False,False,False
SRR1872585,False,False,False,False
ERR1124984,False,False,False,False
SRR17714688,True,False,False,True
SRR6655183,False,False,False,False
ERR1374640,False,False,False,False
SRR7252512,False,False,False,False
ERR1108171,False,False,False,False
ERR667469,False,False,False,False
SRR22561332,False,False,False,False
ERR1107961,False,False,False,False
SRR6170097,False,False,False,False
SRR6654480,False,False,False,False
ERR2154635,False,False,False,False
ERR1373600,False,False,False,False
ERR1415025,False,False,False,False
ERR573457,False,False,False,False
SRR1039866,False,False,False,False
SRR13115078,False,False,False,False
ERR1889179,False,False,False,False
SRR15691862,False,False,False,False
ERR1427297,False,False,False,False
SRR7762357,False,False,False,False
SRR6020310,False,False,False,False
SRR3231326,False,False,False,False
SRR14703477,False,False,False,False
SRR10990397,False,False,False,False
ERR1858029,False,False,False,False
ERR854802,False,False,False,False
SRR14217572,False,False,False,False
ERR1821529,False,False,False,False
SRR22805248,False,False,False,False
SRR6655096,False,False,False,False
SRR5810900,False,False,False,False
SRR5810834,False,False,False,False
ERR1122780,False,False,False,False
ERR1757705,False,False,False,False
SRR1265756,False,False,False,False
SRR10070713,False,False,False,False
SRR7119805,False,False,False,False
SRR8928785,False,False,False,False
SRR7888760,False,False,False,False
ERR2723795,False,False,False,False
SRR16299516,False,False,False,False
ERR7132861,False,False,False,False
ERR830330,False,False,False,False
SRR12464111,False,False,False,False
SRR1872235,False,False,False,False
SRR6890897,False,False,False,False
SRR10753228,False,False,False,False
SRR12661582,False,False,False,False
ERR1373466,False,False,False,False
SRR10916843,False,False,False,False
SRR12774370,False,False,False,False
SRR18181447,False,False,False,False
SRR13234635,False,False,False,False
ERR273886,False,False,False,False
SRR1062328,False,False,False,False
SRR8441449,False,False,False,False
