Run ID,Number of reads,Mate1,Mate2
ERR1821837,2169578,75,75.0
ERR1821838,2068351,75,75.0
ERR1821839,2022481,75,75.0
ERR1821840,2141921,75,75.0
ERR1821841,2156318,75,75.0
ERR1821842,2291155,75,75.0
ERR1821843,2118109,75,75.0
ERR1821844,2034135,75,75.0
ERR1821845,2076932,75,75.0
ERR1821846,2224168,75,75.0
ERR1821847,1797919,75,75.0
ERR1821848,2168547,75,75.0
ERR1821849,2100281,75,75.0
ERR1821850,2151436,75,75.0
ERR1821851,2095212,75,75.0
ERR1821852,1915060,75,75.0
ERR1821853,2152953,75,75.0
ERR1821854,2104334,75,75.0
ERR1821855,2123238,75,75.0
ERR1821856,2024575,75,75.0
ERR1821857,2030735,75,75.0
ERR1821858,2542249,75,75.0
ERR1821859,2137826,75,75.0
ERR1821860,1954035,75,75.0
ERR1821861,2274152,75,75.0
ERR1821862,2077483,75,75.0
ERR1821863,2020624,75,75.0
ERR1821864,2212144,75,75.0
ERR1821865,2028829,75,75.0
ERR1821866,2032246,75,75.0
ERR1821867,2246107,75,75.0
ERR1821868,2098445,75,75.0
ERR1821869,2237364,75,75.0
ERR1821870,2081875,75,75.0
ERR1821871,1968603,75,75.0
ERR1821872,2063947,75,75.0
ERR1821873,2135560,75,75.0
ERR1821874,1957478,75,75.0
ERR1821875,2245003,75,75.0
ERR1821876,1893580,75,75.0
ERR1821877,2169538,75,75.0
ERR1821878,2383721,75,75.0
ERR1821879,1950455,75,75.0
ERR1821880,2077529,75,75.0
ERR1821881,2082205,75,75.0
ERR1821882,2105271,75,75.0
ERR1821883,2203297,75,75.0
ERR1821884,1813527,75,75.0
ERR1821885,2101176,75,75.0
ERR1821886,2099998,75,75.0
ERR1821887,1949157,75,75.0
ERR1821888,2017836,75,75.0
ERR1821889,2202337,75,75.0
ERR1821890,1981659,75,75.0
ERR1821891,2169427,75,75.0
ERR1821892,1899467,75,75.0
ERR1821893,2241839,75,75.0
ERR1821894,2110923,75,75.0
ERR1821895,1929719,75,75.0
ERR1821896,1806327,75,75.0
ERR1821897,1958725,75,75.0
ERR1821898,1999475,75,75.0
ERR1821899,1897883,75,75.0
ERR1821900,1882379,75,75.0
ERR1821901,2400959,75,75.0
ERR1821902,2041962,75,75.0
ERR1821903,1844756,75,75.0
ERR1821904,2099467,75,75.0
ERR1821905,1965231,75,75.0
ERR1821906,2151837,75,75.0
ERR1821907,1938675,75,75.0
ERR1821908,1846903,75,75.0
ERR1821909,2035080,75,75.0
ERR1821910,2093216,75,75.0
ERR1821911,1615565,75,75.0
ERR1821912,1955875,75,75.0
ERR1821913,2035008,75,75.0
ERR1821914,2079973,75,75.0
ERR1821915,2047776,75,75.0
ERR1821916,2174618,75,75.0
ERR1821917,1940743,75,75.0
ERR1821918,2491036,75,75.0
ERR1821919,1971041,75,75.0
ERR1821920,2048411,75,75.0
ERR1821921,2190077,75,75.0
ERR1821922,2241756,75,75.0
ERR1821923,2267152,75,75.0
ERR1821924,2292257,75,75.0
ERR1821925,2084478,75,75.0
ERR1821926,2023436,75,75.0
ERR1821927,2204341,75,75.0
ERR1821928,2092935,75,75.0
ERR1821929,2108709,75,75.0
ERR1821930,2093879,75,75.0
ERR1821931,2267527,75,75.0
ERR1821932,2078184,75,75.0
ERR1821933,2172646,75,75.0
ERR1821934,2071730,75,75.0
ERR1821935,2021282,75,75.0
ERR1821936,2141743,75,75.0
ERR1821937,2158789,75,75.0
ERR1821938,2295324,75,75.0
ERR1821939,2121689,75,75.0
ERR1821940,2038559,75,75.0
ERR1821941,2083382,75,75.0
ERR1821942,2228065,75,75.0
ERR1821943,1800551,75,75.0
ERR1821944,2170257,75,75.0
ERR1821945,2100670,75,75.0
ERR1821946,2152220,75,75.0
ERR1821947,2097752,75,75.0
ERR1821948,1915433,75,75.0
ERR1821949,2157014,75,75.0
ERR1821950,2103839,75,75.0
ERR1821951,2123132,75,75.0
ERR1821952,2025644,75,75.0
ERR1821953,2030088,75,75.0
ERR1821954,2550126,75,75.0
ERR1821955,2142780,75,75.0
ERR1821956,1957319,75,75.0
ERR1821957,2277034,75,75.0
ERR1821958,2078930,75,75.0
ERR1821959,2022055,75,75.0
ERR1821960,2214410,75,75.0
ERR1821961,2028381,75,75.0
ERR1821962,2033971,75,75.0
ERR1821963,2249039,75,75.0
ERR1821964,2102447,75,75.0
ERR1821965,2241344,75,75.0
ERR1821966,2086378,75,75.0
ERR1821967,1970550,75,75.0
ERR1821968,2069164,75,75.0
ERR1821969,2136841,75,75.0
ERR1821970,1956734,75,75.0
ERR1821971,2246988,75,75.0
ERR1821972,1897019,75,75.0
ERR1821973,2170342,75,75.0
ERR1821974,2386531,75,75.0
ERR1821975,1955308,75,75.0
ERR1821976,2084777,75,75.0
ERR1821977,2083727,75,75.0
ERR1821978,2111133,75,75.0
ERR1821979,2200431,75,75.0
ERR1821980,1817210,75,75.0
ERR1821981,2102788,75,75.0
ERR1821982,2099048,75,75.0
ERR1821983,1950665,75,75.0
ERR1821984,2020202,75,75.0
ERR1821985,2205024,75,75.0
ERR1821986,1984108,75,75.0
ERR1821987,2170359,75,75.0
ERR1821988,1900407,75,75.0
ERR1821989,2246082,75,75.0
ERR1821990,2112882,75,75.0
ERR1857569,2336731,75,75.0
ERR1857570,1968258,75,75.0
ERR1857571,2682538,75,75.0
ERR1857572,2467746,75,75.0
ERR1857573,2397025,75,75.0
ERR1857574,2293769,75,75.0
ERR1857575,2322039,75,75.0
ERR1857576,2628922,75,75.0
ERR1857577,2296754,75,75.0
ERR1857578,2741966,75,75.0
ERR1857579,2464093,75,75.0
ERR1857580,2777067,75,75.0
ERR1857581,2668799,75,75.0
ERR1857582,2426664,75,75.0
ERR1857583,2434208,75,75.0
ERR1857584,2785160,75,75.0
ERR1857585,2532459,75,75.0
ERR1857586,2547336,75,75.0
ERR1857587,2638814,75,75.0
ERR1857588,2787224,75,75.0
ERR1857589,2730808,75,75.0
ERR1857590,2718261,75,75.0
ERR1857591,2576838,75,75.0
ERR1857592,2494474,75,75.0
ERR1857593,2648576,75,75.0
ERR1857594,2524116,75,75.0
ERR1857595,2514321,75,75.0
ERR1857596,2915792,75,75.0
ERR1857597,2895273,75,75.0
ERR1857598,2856481,75,75.0
ERR1857599,2749278,75,75.0
ERR1857600,2579160,75,75.0
ERR1857601,2680275,75,75.0
ERR1857602,2490002,75,75.0
ERR1857603,2601033,75,75.0
ERR1857604,2653602,75,75.0
ERR1857605,2873764,75,75.0
ERR1857606,2561622,75,75.0
ERR1857607,2766062,75,75.0
ERR1857608,2794961,75,75.0
ERR1857609,2570564,75,75.0
ERR1857610,2552457,75,75.0
ERR1857611,2900971,75,75.0
ERR1857612,2781455,75,75.0
ERR1857613,2681156,75,75.0
ERR1857614,2634452,75,75.0
ERR1857615,2847913,75,75.0
ERR1857616,2713941,75,75.0
ERR1857617,2449870,75,75.0
ERR1857618,2623538,75,75.0
ERR1857619,2563002,75,75.0
ERR1857620,2597922,75,75.0
ERR1857621,2478409,75,75.0
ERR1857622,2581858,75,75.0
ERR1857623,2752706,75,75.0
ERR1857624,2779416,75,75.0
ERR1857625,2721769,75,75.0
ERR1857626,2523602,75,75.0
ERR1857627,2490779,75,75.0
ERR1857628,2560901,75,75.0
ERR1857629,2813833,75,75.0
ERR1857630,2617405,75,75.0
ERR1857631,3057198,75,75.0
ERR1857632,2502840,75,75.0
ERR1857633,2960499,75,75.0
ERR1857634,2672731,75,75.0
ERR1857635,2863950,75,75.0
ERR1857636,2694314,75,75.0
ERR1857637,2943071,75,75.0
ERR1857638,2384012,75,75.0
ERR1857639,2693638,75,75.0
ERR1857640,2446718,75,75.0
ERR1857641,3074729,75,75.0
ERR1857642,2352990,75,75.0
ERR1857643,2457242,75,75.0
ERR1857644,2751603,75,75.0
ERR1857645,3067521,75,75.0
ERR1857646,2642497,75,75.0
ERR1857647,2820874,75,75.0
ERR1857648,2588666,75,75.0
ERR1857649,3217199,75,75.0
ERR1857650,2719545,75,75.0
ERR1857651,2947488,75,75.0
ERR1857652,2965124,75,75.0
ERR1857653,2973616,75,75.0
ERR1857654,2752510,75,75.0
ERR1857655,2685516,75,75.0
ERR1857656,2716090,75,75.0
ERR1857657,3494213,75,75.0
ERR1857658,2425820,75,75.0
ERR1857659,2600080,75,75.0
ERR1857660,2714092,75,75.0
ERR1857661,2977837,75,75.0
ERR1857662,2811655,75,75.0
ERR1857663,2736454,75,75.0
ERR1857664,3189059,75,75.0
ERR1857665,2340579,75,75.0
ERR1857666,1972573,75,75.0
ERR1857667,2695531,75,75.0
ERR1857668,2472938,75,75.0
ERR1857669,2390488,75,75.0
ERR1857670,2293449,75,75.0
ERR1857671,2329477,75,75.0
ERR1857672,2636785,75,75.0
ERR1857673,2300323,75,75.0
ERR1857674,2749660,75,75.0
ERR1857675,2474424,75,75.0
ERR1857676,2776038,75,75.0
ERR1857677,2665041,75,75.0
ERR1857678,2435405,75,75.0
ERR1857679,2438976,75,75.0
ERR1857680,2792967,75,75.0
ERR1857681,2540538,75,75.0
ERR1857682,2547190,75,75.0
ERR1857683,2643839,75,75.0
ERR1857684,2790013,75,75.0
ERR1857685,2896187,75,75.0
ERR1857686,2722962,75,75.0
ERR1857687,2582006,75,75.0
ERR1857688,2499881,75,75.0
ERR1857689,2649839,75,75.0
ERR1857690,2530004,75,75.0
ERR1857691,2517104,75,75.0
ERR1857692,2923196,75,75.0
ERR1857693,2901499,75,75.0
ERR1857694,2848580,75,75.0
ERR1857695,2756185,75,75.0
ERR1857696,2585031,75,75.0
ERR1857697,2679398,75,75.0
ERR1857698,2503125,75,75.0
ERR1857699,2602521,75,75.0
ERR1857700,2657387,75,75.0
ERR1857701,2884351,75,75.0
ERR1857702,2571965,75,75.0
ERR1857703,2615674,75,75.0
ERR1857704,2799807,75,75.0
ERR1857705,2576805,75,75.0
ERR1857706,2560373,75,75.0
ERR1857707,2911696,75,75.0
ERR1857708,2788482,75,75.0
ERR1857709,2686994,75,75.0
ERR1857710,2636948,75,75.0
ERR1857711,2849256,75,75.0
ERR1857712,2724461,75,75.0
ERR1857713,2454687,75,75.0
ERR1857714,2621324,75,75.0
ERR1857715,2565044,75,75.0
ERR1857716,2599058,75,75.0
ERR1857717,2477149,75,75.0
ERR1857718,2589589,75,75.0
ERR1857719,2752464,75,75.0
ERR1857720,2790083,75,75.0
ERR1857721,2733249,75,75.0
ERR1857722,2522111,75,75.0
ERR1857723,2496963,75,75.0
ERR1857724,2569496,75,75.0
ERR1857725,2826006,75,75.0
ERR1857726,2629425,75,75.0
ERR1857727,3061069,75,75.0
ERR1857728,2507122,75,75.0
ERR1857729,2969633,75,75.0
ERR1857730,2670676,75,75.0
ERR1857731,2871965,75,75.0
ERR1857732,2703754,75,75.0
ERR1857733,2937285,75,75.0
ERR1857734,2388568,75,75.0
ERR1857735,2695286,75,75.0
ERR1857736,2448024,75,75.0
ERR1857737,3090952,75,75.0
ERR1857738,2360862,75,75.0
ERR1857739,2459479,75,75.0
ERR1857740,2752683,75,75.0
ERR1857741,3064125,75,75.0
ERR1857742,2641273,75,75.0
ERR1857743,2820528,75,75.0
ERR1857744,2590230,75,75.0
ERR1857745,3228746,75,75.0
ERR1857746,2720095,75,75.0
ERR1857747,2954189,75,75.0
ERR1857748,2961328,75,75.0
ERR1857749,2983845,75,75.0
ERR1857750,2749779,75,75.0
ERR1857751,2685056,75,75.0
ERR1857752,2723029,75,75.0
ERR1857753,3502509,75,75.0
ERR1857754,2437521,75,75.0
ERR1857755,2605266,75,75.0
ERR1857756,2716721,75,75.0
ERR1857757,2981785,75,75.0
ERR1857758,2814285,75,75.0
ERR1857759,2741604,75,75.0
ERR1857760,3200484,75,75.0
ERR1857761,2353096,75,75.0
ERR1857762,1979800,75,75.0
ERR1857763,2708179,75,75.0
ERR1857764,2482239,75,75.0
ERR1857765,2397925,75,75.0
ERR1857766,2300392,75,75.0
ERR1857767,2338787,75,75.0
ERR1857768,2648180,75,75.0
ERR1857769,2308820,75,75.0
ERR1857770,2760393,75,75.0
ERR1857771,2490248,75,75.0
ERR1857772,2791639,75,75.0
ERR1857773,2675367,75,75.0
ERR1857774,2444626,75,75.0
ERR1857775,2447374,75,75.0
ERR1857776,2807708,75,75.0
ERR1857777,2547785,75,75.0
ERR1857778,2554021,75,75.0
ERR1857779,2654393,75,75.0
ERR1857780,2799018,75,75.0
ERR1857781,2752059,75,75.0
ERR1857782,2732628,75,75.0
ERR1857783,2589668,75,75.0
ERR1857784,2508250,75,75.0
ERR1857785,2660335,75,75.0
ERR1857786,2544255,75,75.0
ERR1857787,2527513,75,75.0
ERR1857788,2934484,75,75.0
ERR1857789,2916800,75,75.0
ERR1857790,2856378,75,75.0
ERR1857791,2764139,75,75.0
ERR1857792,2598176,75,75.0
ERR1857793,2693429,75,75.0
ERR1857794,2508354,75,75.0
ERR1857795,2612607,75,75.0
ERR1857796,2671600,75,75.0
ERR1857797,2898073,75,75.0
ERR1857798,2587048,75,75.0
ERR1857799,2625794,75,75.0
ERR1857800,2813687,75,75.0
ERR1857801,2587587,75,75.0
ERR1857802,2569409,75,75.0
ERR1857803,2924792,75,75.0
ERR1857804,2802591,75,75.0
ERR1857805,2698606,75,75.0
ERR1857806,2648507,75,75.0
ERR1857807,2862709,75,75.0
ERR1857808,2731818,75,75.0
ERR1857809,2466185,75,75.0
ERR1857810,2630925,75,75.0
ERR1857811,2573350,75,75.0
ERR1857812,2609229,75,75.0
ERR1857813,2490854,75,75.0
ERR1857814,2605560,75,75.0
ERR1857815,2764186,75,75.0
ERR1857816,2797264,75,75.0
ERR1857817,2744495,75,75.0
ERR1857818,2532485,75,75.0
ERR1857819,2502184,75,75.0
ERR1857820,2582221,75,75.0
ERR1857821,2842022,75,75.0
ERR1857822,2642151,75,75.0
ERR1857823,3071637,75,75.0
ERR1857824,2520034,75,75.0
ERR1857825,2982750,75,75.0
ERR1857826,2684124,75,75.0
ERR1857827,2887625,75,75.0
ERR1857828,2713452,75,75.0
ERR1857829,2947739,75,75.0
ERR1857830,2400201,75,75.0
ERR1857831,2705163,75,75.0
ERR1857832,2457338,75,75.0
ERR1857833,3106335,75,75.0
ERR1857834,2372573,75,75.0
ERR1857835,2466445,75,75.0
ERR1857836,2765432,75,75.0
ERR1857837,3073205,75,75.0
ERR1857838,2652641,75,75.0
ERR1857839,2829619,75,75.0
ERR1857840,2599909,75,75.0
ERR1857841,3244241,75,75.0
ERR1857842,2736423,75,75.0
ERR1857843,2964809,75,75.0
ERR1857844,2970183,75,75.0
ERR1857845,2989012,75,75.0
ERR1857846,2760438,75,75.0
ERR1857847,2694237,75,75.0
ERR1857848,2732623,75,75.0
ERR1857849,3516253,75,75.0
ERR1857850,2451501,75,75.0
ERR1857851,2611985,75,75.0
ERR1857852,2726116,75,75.0
ERR1857853,2994586,75,75.0
ERR1857854,2827955,75,75.0
ERR1857855,2757225,75,75.0
ERR1857856,3215274,75,75.0
ERR1857857,2371399,75,75.0
ERR1857858,1991568,75,75.0
ERR1857859,2728205,75,75.0
ERR1857860,2501483,75,75.0
ERR1857861,2408614,75,75.0
ERR1857862,2310598,75,75.0
ERR1857863,2359270,75,75.0
ERR1857864,2663536,75,75.0
ERR1857865,2320692,75,75.0
ERR1857866,2780198,75,75.0
ERR1857867,2500812,75,75.0
ERR1857868,2806047,75,75.0
ERR1857869,2690070,75,75.0
ERR1857870,2467189,75,75.0
ERR1857871,2461405,75,75.0
ERR1857872,2825368,75,75.0
ERR1857873,2563073,75,75.0
ERR1857874,2572060,75,75.0
ERR1857875,2666515,75,75.0
ERR1857876,2816878,75,75.0
ERR1857877,2766282,75,75.0
ERR1857878,2748783,75,75.0
ERR1857879,2602368,75,75.0
ERR1857880,2524421,75,75.0
ERR1857881,2673451,75,75.0
ERR1857882,2560918,75,75.0
ERR1857883,2540328,75,75.0
ERR1857884,2946920,75,75.0
ERR1857885,2936767,75,75.0
ERR1857886,2873274,75,75.0
ERR1857887,2781530,75,75.0
ERR1857888,2616131,75,75.0
ERR1857889,2707606,75,75.0
ERR1857890,2523205,75,75.0
ERR1857891,2625151,75,75.0
ERR1857892,2693547,75,75.0
ERR1857893,2920408,75,75.0
ERR1857894,2607574,75,75.0
ERR1857895,2644125,75,75.0
ERR1857896,2832517,75,75.0
ERR1857897,2604501,75,75.0
ERR1857898,2580935,75,75.0
ERR1857899,2943330,75,75.0
ERR1857900,2820340,75,75.0
ERR1857901,2712932,75,75.0
ERR1857902,2665337,75,75.0
ERR1857903,2882047,75,75.0
ERR1857904,2750441,75,75.0
ERR1857905,2483879,75,75.0
ERR1857906,2644835,75,75.0
ERR1857907,2591317,75,75.0
ERR1857908,2621882,75,75.0
ERR1857909,2504700,75,75.0
ERR1857910,2618136,75,75.0
ERR1857911,2777423,75,75.0
ERR1857912,2818472,75,75.0
ERR1857913,2761278,75,75.0
ERR1857914,2546345,75,75.0
ERR1857915,2519926,75,75.0
ERR1857916,2596809,75,75.0
ERR1857917,2863132,75,75.0
ERR1857918,2659778,75,75.0
ERR1857919,3086531,75,75.0
ERR1857920,2536864,75,75.0
ERR1857921,3004466,75,75.0
ERR1857922,2694217,75,75.0
ERR1857923,2906053,75,75.0
ERR1857924,2729814,75,75.0
ERR1857925,2957519,75,75.0
ERR1857926,2411206,75,75.0
ERR1857927,2714164,75,75.0
ERR1857928,2468014,75,75.0
ERR1857929,3114495,75,75.0
ERR1857930,2383677,75,75.0
ERR1857931,2481559,75,75.0
ERR1857932,2778406,75,75.0
ERR1857933,3083876,75,75.0
ERR1857934,2665992,75,75.0
ERR1857935,2837443,75,75.0
ERR1857936,2612878,75,75.0
ERR1857937,3258996,75,75.0
ERR1857938,2751823,75,75.0
ERR1857939,2975737,75,75.0
ERR1857940,2982871,75,75.0
ERR1857941,3004521,75,75.0
ERR1857942,2776247,75,75.0
ERR1857943,2705967,75,75.0
ERR1857944,2751826,75,75.0
ERR1857945,3533451,75,75.0
ERR1857946,2469696,75,75.0
ERR1857947,2626384,75,75.0
ERR1857948,2740941,75,75.0
ERR1857949,3007751,75,75.0
ERR1857950,2840424,75,75.0
ERR1857951,2767233,75,75.0
ERR1857952,3240102,75,75.0
ERR1857953,2285528,75,75.0
ERR1857954,1909951,75,75.0
ERR1857955,2650512,75,75.0
ERR1857956,2393718,75,75.0
ERR1857957,2268006,75,75.0
ERR1857958,2205925,75,75.0
ERR1857959,2271872,75,75.0
ERR1857960,2553444,75,75.0
ERR1857961,2216632,75,75.0
ERR1857962,2667083,75,75.0
ERR1857963,2393989,75,75.0
ERR1857964,2680073,75,75.0
ERR1857965,2565330,75,75.0
ERR1857966,2393497,75,75.0
ERR1857967,2359448,75,75.0
ERR1857968,2731084,75,75.0
ERR1857969,2454730,75,75.0
ERR1857970,2452048,75,75.0
ERR1857971,2550027,75,75.0
ERR1857972,2685801,75,75.0
ERR1857973,2748848,75,75.0
ERR1857974,2638412,75,75.0
ERR1857975,2484133,75,75.0
ERR1857976,2432339,75,75.0
ERR1857977,2557614,75,75.0
ERR1857978,2479672,75,75.0
ERR1857979,2426298,75,75.0
ERR1857980,2820192,75,75.0
ERR1857981,2814795,75,75.0
ERR1857982,2711828,75,75.0
ERR1857983,2676402,75,75.0
ERR1857984,2520871,75,75.0
ERR1857985,2579835,75,75.0
ERR1857986,2416633,75,75.0
ERR1857987,2508860,75,75.0
ERR1857988,2579311,75,75.0
ERR1857989,2820866,75,75.0
ERR1857990,2516962,75,75.0
ERR1857991,2536729,75,75.0
ERR1857992,2718451,75,75.0
ERR1857993,2502085,75,75.0
ERR1857994,2465932,75,75.0
ERR1857995,2842791,75,75.0
ERR1857996,2709188,75,75.0
ERR1857997,2604318,75,75.0
ERR1857998,2562080,75,75.0
ERR1857999,2760888,75,75.0
ERR1858000,2652327,75,75.0
ERR1858001,2398718,75,75.0
ERR1858002,2518327,75,75.0
ERR1858003,2482057,75,75.0
ERR1858004,2518606,75,75.0
ERR1858005,2397672,75,75.0
ERR1858006,2507211,75,75.0
ERR1858007,2661226,75,75.0
ERR1858008,2703046,75,75.0
ERR1858009,2642916,75,75.0
ERR1858010,2441062,75,75.0
ERR1858011,2415214,75,75.0
ERR1858012,2506223,75,75.0
ERR1858013,2765231,75,75.0
ERR1858014,2575447,75,75.0
ERR1858015,2950703,75,75.0
ERR1858016,2450120,75,75.0
ERR1858017,2887797,75,75.0
ERR1858018,2564161,75,75.0
ERR1858019,2796998,75,75.0
ERR1858020,2623794,75,75.0
ERR1858021,2779165,75,75.0
ERR1858022,2313639,75,75.0
ERR1858023,2591244,75,75.0
ERR1858024,2351934,75,75.0
ERR1858025,2977853,75,75.0
ERR1858026,2272676,75,75.0
ERR1858027,2372685,75,75.0
ERR1858028,2650055,75,75.0
ERR1858029,2913095,75,75.0
ERR1858030,2543112,75,75.0
ERR1858031,2689500,75,75.0
ERR1858032,2479443,75,75.0
ERR1858033,3103807,75,75.0
ERR1858034,2626059,75,75.0
ERR1858035,2846827,75,75.0
ERR1858036,2828893,75,75.0
ERR1858037,2848655,75,75.0
ERR1858038,2639995,75,75.0
ERR1858039,2574701,75,75.0
ERR1858040,2618482,75,75.0
ERR1858041,3331155,75,75.0
ERR1858042,2396061,75,75.0
ERR1858043,2506407,75,75.0
ERR1858044,2615680,75,75.0
ERR1858045,2866246,75,75.0
ERR1858046,2719644,75,75.0
ERR1858047,2647977,75,75.0
ERR1858048,3135411,75,75.0
ERR1858049,2286245,75,75.0
ERR1858050,1909098,75,75.0
ERR1858051,2657153,75,75.0
ERR1858052,2397483,75,75.0
ERR1858053,2276590,75,75.0
ERR1858054,2206435,75,75.0
ERR1858055,2274720,75,75.0
ERR1858056,2557253,75,75.0
ERR1858057,2216640,75,75.0
ERR1858058,2672295,75,75.0
ERR1858059,2397834,75,75.0
ERR1858060,2687247,75,75.0
ERR1858061,2563525,75,75.0
ERR1858062,2399405,75,75.0
ERR1858063,2364003,75,75.0
ERR1858064,2732731,75,75.0
ERR1858065,2460711,75,75.0
ERR1858066,2455409,75,75.0
ERR1858067,2551096,75,75.0
ERR1858068,2695687,75,75.0
ERR1858069,2645900,75,75.0
ERR1858070,2643441,75,75.0
ERR1858071,2489517,75,75.0
ERR1858072,2435935,75,75.0
ERR1858073,2563802,75,75.0
ERR1858074,2484390,75,75.0
ERR1858075,2431818,75,75.0
ERR1858076,2829124,75,75.0
ERR1858077,2820381,75,75.0
ERR1858078,2717460,75,75.0
ERR1858079,2682749,75,75.0
ERR1858080,2523302,75,75.0
ERR1858081,2581913,75,75.0
ERR1858082,2421821,75,75.0
ERR1858083,2513975,75,75.0
ERR1858084,2584188,75,75.0
ERR1858085,2823129,75,75.0
ERR1858086,2519482,75,75.0
ERR1858087,176107,75,75.0
ERR1858088,2726400,75,75.0
ERR1858089,2502169,75,75.0
ERR1858090,2469666,75,75.0
ERR1858091,2406389,75,75.0
ERR1858092,2709555,75,75.0
ERR1858093,2606074,75,75.0
ERR1858094,2565193,75,75.0
ERR1858095,2763399,75,75.0
ERR1858096,2656366,75,75.0
ERR1858097,2401419,75,75.0
ERR1858098,2522657,75,75.0
ERR1858099,2487034,75,75.0
ERR1858100,1390071,75,75.0
ERR1858101,1139187,75,75.0
ERR1858102,2510406,75,75.0
ERR1858103,2662959,75,75.0
ERR1858104,2787262,75,75.0
ERR1858105,1662681,75,75.0
ERR1858106,2446549,75,75.0
ERR1858107,1199655,75,75.0
ERR1858108,1024047,75,75.0
ERR1858109,2773771,75,75.0
ERR1858110,2579300,75,75.0
ERR1858111,2953572,75,75.0
ERR1858112,2452745,75,75.0
ERR1858113,2888435,75,75.0
ERR1858114,1350436,75,75.0
ERR1858115,2798194,75,75.0
ERR1858116,1252761,75,75.0
ERR1858117,2017164,75,75.0
ERR1858118,2318855,75,75.0
ERR1858119,2592252,75,75.0
ERR1858120,2360237,75,75.0
ERR1858121,2986710,75,75.0
ERR1858122,2274417,75,75.0
ERR1858123,2375745,75,75.0
ERR1858124,2657574,75,75.0
ERR1858125,2916316,75,75.0
ERR1858126,331721,75,75.0
ERR1858127,1099407,75,75.0
ERR1858128,563809,75,75.0
ERR1858130,179739,75,75.0
ERR1858131,371316,75,75.0
ERR1858132,842920,75,75.0
ERR1858133,1494967,75,75.0
ERR1858134,2534788,75,75.0
ERR1858135,2577659,75,75.0
ERR1858136,2620434,75,75.0
ERR1858137,859870,75,75.0
ERR1858138,2396540,75,75.0
ERR1858139,2508960,75,75.0
ERR1858140,690133,75,75.0
ERR1858141,634652,75,75.0
ERR1858142,352344,75,75.0
ERR1858143,2651689,75,75.0
ERR1858144,3135788,75,75.0
ERR1891630,6335923,75,75.0
ERR1891631,5912695,75,75.0
ERR1891632,5644683,75,75.0
ERR1891633,520888,75,75.0
ERR1891634,2338276,75,75.0
ERR1891635,6053711,75,75.0
ERR1891636,192001,75,75.0
ERR1891637,5846400,75,75.0
ERR1891638,2555230,75,75.0
ERR1891639,1283190,75,75.0
ERR1891640,5839769,75,75.0
ERR1891641,5055456,75,75.0
ERR1891642,2624666,75,75.0
ERR1891643,5857438,75,75.0
ERR1891644,3653876,75,75.0
ERR1891645,364647,75,75.0
ERR1891646,2821760,75,75.0
ERR1891647,6022860,75,75.0
ERR1891648,5567157,75,75.0
ERR1891649,416465,75,75.0
ERR1891650,324515,75,75.0
ERR1891651,422707,75,75.0
ERR1891652,185358,75,75.0
ERR1891653,6740243,75,75.0
ERR1891654,2626496,75,75.0
ERR1891655,531288,75,75.0
ERR1891656,594069,75,75.0
ERR1891657,6121781,75,75.0
ERR1891658,2623411,75,75.0
ERR1891659,6376631,75,75.0
ERR1891660,565566,75,75.0
ERR1891661,564801,75,75.0
ERR1891662,590654,75,75.0
ERR1891663,6107419,75,75.0
ERR1891664,504014,75,75.0
ERR1891665,1489614,75,75.0
ERR1891666,6001552,75,75.0
ERR1891667,5957669,75,75.0
ERR1891668,1141139,75,75.0
ERR1891669,6125569,75,75.0
ERR1891670,6097224,75,75.0
ERR1891671,1766053,75,75.0
ERR1891672,6344333,75,75.0
ERR1891673,1100515,75,75.0
ERR1891674,5356677,75,75.0
ERR1891675,521586,75,75.0
ERR1891676,503391,75,75.0
ERR1891677,6052015,75,75.0
ERR1891678,2543615,75,75.0
ERR1891679,5849823,75,75.0
ERR1891680,2555305,75,75.0
ERR1891681,488574,75,75.0
ERR1891682,1088413,75,75.0
ERR1891683,365356,75,75.0
ERR1891684,444509,75,75.0
ERR1891685,2096063,75,75.0
ERR1891686,610037,75,75.0
ERR1891687,5449342,75,75.0
ERR1891688,6099323,75,75.0
ERR1891689,522693,75,75.0
ERR1891690,5575377,75,75.0
ERR1891691,6347552,75,75.0
ERR1891692,4629177,75,75.0
ERR1891693,2263754,75,75.0
ERR1891694,948850,75,75.0
ERR1891695,6748721,75,75.0
ERR1891696,6085925,75,75.0
ERR1891697,692670,75,75.0
ERR1891698,1565549,75,75.0
ERR1891699,1467502,75,75.0
ERR1891700,618609,75,75.0
ERR1891701,6383195,75,75.0
ERR1891702,6131785,75,75.0
ERR1891703,6161874,75,75.0
ERR1891704,6152634,75,75.0
ERR1891705,6386038,75,75.0
ERR1891706,5705552,75,75.0
ERR1891707,2645571,75,75.0
ERR1891708,2903706,75,75.0
ERR1891709,1118317,75,75.0
ERR1891710,520512,75,75.0
ERR1891711,5332104,75,75.0
ERR1891712,3010038,75,75.0
ERR1891713,6367713,75,75.0
ERR1891714,6357054,75,75.0
ERR1891715,5924056,75,75.0
ERR1891716,5660890,75,75.0
ERR1891717,3116106,75,75.0
ERR1891718,5873985,75,75.0
ERR1891719,6058251,75,75.0
ERR1891720,5989108,75,75.0
ERR1891721,533424,75,75.0
ERR1891722,1314965,75,75.0
ERR1891723,5404975,75,75.0
ERR1891724,5848396,75,75.0
