SRA_run_accession,count
SRR7892016,44016
SRR17026712,269864
SRR2180307,129027
ERR659941,98630
SRR18820774,394816
DRR162500,126050
ERR659980,109416
SRR870772,75709
SRR1062461,31873
ERR2723280,69880
ERR2723290,111626
SRR17968068,343800
ERR1757609,21582
SRR22744756,210622
SRR1205174,214462
ERR1427224,885506
SRR12313627,220008
ERR968103,702
SRR7268857,108332
SRR11302393,186
ERR999400,436
SRR9198875,7209
SRR3083720,385680
SRR870923,133705
ERR1888150,39794
ERR2723581,185404
SRR14217645,105689
ERR1415102,56136
ERR1426987,809612
SRR6654277,29738
ERR853695,47874
ERR1415245,94934
SRR11684035,7793810
ERR1416085,32786
SRR11214448,368956
SRR1062447,27013
SRR1872992,49114
ERR1408780,454
SRR12661902,78121
ERR1426883,906978
ERR716826,153498
ERR853483,46560
ERR657550,103926
SRR16299317,10003
ERR1204533,125264
SRR2027906,184882
SRR12614062,642250
SRR1049957,224426
SRR3381821,127474
SRR6250100,40002
ERR667491,30452
ERR202535,186
SRR11427286,358584
SRR10151568,38284
SRR17499128,91192
ERR1122783,75096
ERR1204377,180122
SRR15483593,441788
ERR273829,19566
SRR16299123,16364
SRR22420217,311226
ERR2723022,25546
ERR1252246,14888
SRR9697465,361293
ERR1125083,3295974
ERR716849,136008
SRR5504151,284019
SRR18296196,167284
SRR12037414,18993
SRR10863055,487590
ERR1216528,101450
ERR1205376,168214
SRR11033808,109070
ERR573426,38186
ERR1621558,37570
SRR6469341,78696
SRR12661740,44087
SRR7662136,10535
ERR1216087,108516
SRR18124379,173690
ERR2723477,225624
ERR1414927,54346
ERR1122703,209952
SRR8787766,4250265
ERR853584,54730
SRR22404868,224278
SRR8377235,16506
ERR1204372,77704
ERR4844842,164941
SRR10863028,2771762
ERR1857945,39384
SRR8883841,60558
SRR13015655,632010
ERR1396794,2
SRR3932209,168222
SRR7410374,92836
SRR835157,6919
ERR582885,260
ERR1218349,212704
ERR1888167,170928
SRR11577253,44476
ERR958945,1566
ERR202551,674
SRR11537844,5247910
SRR5921028,231761
SRR1872416,32894
SRR11305417,384302
ERR1620489,351320
ERR1416172,69500
SRR527847,522928
ERR1442848,13892
SRR8787715,32795
SRR6469480,73688
SRR11302826,62
ERR1620567,585408
ERR1252027,14404
ERR1414866,64234
ERR1124754,449012
SRR12892304,1726168
ERR2723279,69132
SRR3231332,5206842
SRR12992431,492132
SRR1554484,744645
SRR1914392,346542
SRR9610843,469281
SRR1062818,19890
SRR6654779,10148
ERR1373523,22192
SRR9962812,1819770
ERR1395953,4968
ERR960094,7020
ERR1124494,214736
SRR5921149,287718
ERR926026,121276
ERR1107994,72432
SRR1872446,2
SRR10151785,62382
SRR17547512,40944
ERR1888444,502768
SRR3113937,763830
SRR11092486,75918
ERR1124541,417848
SRR14308848,275131
SRR20083929,284634
ERR1415075,115442
ERR853690,37536
SRR12194943,419509
SRR2239188,155388
SRR17547495,46872
SRR7063565,683102
ERR871568,2344
SRR16299126,14034
SRR21518681,2436452
SRR9198965,15850
ERR999474,67664
SRR1872365,45510
SRR8530753,124244
ERR1374815,6680
SRR776509,72214
SRR10151586,12506
ERR959380,4578
ERR1374319,4778
ERR1216657,16550
ERR1857775,26912
ERR1373485,27616
SRR7891989,45552
ERR1594702,175276
SRR12037423,11316
SRR9906834,114790
SRR12661843,80803
ERR1888651,3770
ERR963142,40830
SRR1062501,33279
ERR9077182,55694
ERR960042,8108
SRR16299522,41429
SRR6250088,141080
ERR1475494,19438
SRR9312982,124074
SRR5855387,2062638
SRR1872949,21134
ERR2723159,43374
ERR1415272,71520
SRR3166958,70598
ERR1889701,39318
SRR1062250,400955
SRR3231361,199472
SRR16299300,5633
SRR22207165,153324
SRR10215485,35400
ERR2154770,28498
ERR1414820,31326
ERR1218364,181398
ERR1124907,1126460
ERR1892094,2424
SRR12661546,62084
ERR1108815,244116
SRR6249982,45906
SRR15626588,1904978
SRR3381815,314782
ERR1621694,94
SRR1873000,170786
ERR9077204,49115
SRR6268101,33693
ERR590714,40468
ERR1621439,58474
SRR14285953,178423
SRR11427413,568212
ERR2723429,94198
ERR1414944,35732
ERR689800,55112
SRR9331658,126420
SRR19594531,65870
SRR5810823,512
ERR2723782,825102
ERR1757383,27760
SRR12661908,359261
SRR7612996,1177785
SRR5163105,198984
ERR871452,638
SRR11926686,435600
SRR14428552,138568
ERR1396861,11738
SRR11302589,82
SRR8867578,279752
SRR7468683,217075
ERR1888144,21804
ERR1889493,40924
ERR4648692,90500
SRR6469537,157090
SRR1062728,19718
SRR8293709,210772
SRR9697468,386137
SRR6469169,101112
SRR9707994,100022
ERR1821873,24322
ERR1204630,149768
ERR1692504,868460
SRR12661630,44417
SRR5934167,111838
SRR12876846,514472
ERR1215572,147828
SRR14369957,610616
ERR1757466,20870
SRR3465544,185286
SRR12103086,929574
SRR14993661,276347
SRR12199233,282790
SRR10989903,256926
ERR998341,34384
SRR15646745,377260
SRR7613113,682503
ERR1427055,878360
SRR22018580,232502
ERR1730641,21888
ERR1373475,16094
SRR17085048,606330
SRR15036074,655343
SRR2968439,834450
SRR870883,113240
ERR582914,1616
SRR12436769,36794
ERR1216313,167900
ERR1889335,93014
SRR1872397,32214
SRR5381350,480274
SRR5382030,128012
ERR689852,64616
ERR1374513,13150
ERR411482,153836
SRR10204639,744100
ERR596587,43370
SRR2136293,390658
SRR8298686,498844
SRR13697041,1026506
SRR8948490,268632
SRR1872823,24120
SRR6811816,41778
SRR1062314,25347
ERR2723068,26534
SRR12194820,519728
SRR10887600,168712
ERR1108103,458320
ERR1442906,15466
SRR5810744,826
ERR1216045,156150
ERR1442815,14028
ERR1124715,283080
ERR999404,40
SRR16299577,8161
SRR20083924,274472
ERR1427388,1026514
SRR16195447,41925
SRR6176702,119578
SRR1871917,17830
ERR1475531,60962
SRR6655165,14582
ERR925787,80950
SRR12999269,1028024
ERR962898,464
ERR1408783,84064
ERR667535,33272
SRR10916826,61512
SRR9728744,3846
ERR1821831,23958
SRR12774384,166267
SRR3624460,789078
SRR7410456,1062
ERR1427002,721944
ERR959306,7498
ERR1427076,1041744
ERR1108539,336088
ERR1821517,23522
SRR1611969,65047
ERR1216747,27204
ERR1374690,12704
ERR1124430,76536
ERR1407623,23590
SRR11955186,692822
SRR9844306,609026
SRR7252516,618300
ERR854776,174326
ERR1216690,38256
SRR11427377,427804
SRR1872593,77064
SRR6654577,26068
ERR1396817,92436
SRR6176627,921446
ERR1216407,98072
SRR11302429,114
SRR8106456,20900
SRR8173223,1126060
ERR596658,25270
SRR15376931,5426096
ERR1252014,10842
ERR998212,50074
SRR5125627,258542
ERR1204527,47204
SRR11302457,216
ERR959260,15324
ERR960901,11798
SRR3581677,506984
ERR023145,68264
ERR1415182,61384
ERR1067163,201958
SRR14326888,25976
SRR6908672,12464
SRR11563223,76210
SRR6655225,5157
SRR042432,2451
SRR12436784,52366
SRR042434,7730
ERR1757642,12984
SRR5485630,227487
ERR1215514,48
SRR8937004,479326
SRR7883075,30572
SRR11303309,81
ERR659857,76876
SRR3231338,3036978
SRR6469744,46540
SRR12194964,687642
ERR958831,16418
SRR10863036,193208
SRR372790,351356
SRR22254570,253596
SRR11869571,1588194
SRR546819,88062
ERR830364,215206
ERR492300,85912
SRR8206458,1006654
SRR10070543,441318
SRR17547521,43690
SRR15663231,376236
SRR11874792,86532
ERR1442679,15480
SRR11196606,367014
SRR2834948,130858
ERR596652,24032
SRR8009941,414854
ERR1889430,58136
SRR8928744,221976
ERR492320,76156
SRR1872107,39112
ERR1857814,31480
SRR5921160,338663
ERR2154686,50176
SRR7789550,16901
SRR6654390,24691
DRR189378,85850
SRR8928746,220616
SRR7444115,553322
ERR1122825,722
SRR1205163,156493
SRR1872973,17214
SRR9906802,285758
SRR1616928,807994
ERR1889436,119814
ERR1888911,555838
ERR375749,1048828
SRR8787723,7188
ERR1416032,24384
SRR6267989,798556
ERR1216423,40970
SRR8305624,1014774
SRR10974087,60986
ERR960297,4502
ERR1216029,139844
ERR1757573,19668
SRR578917,104781
ERR1620550,229248
SRR14139674,341668
ERR960319,26240
ERR1397021,2006
ERR1373764,42550
SRR6384886,298956
ERR1415094,42248
ERR2723996,276212
SRR7292750,201870
ERR698016,80420
ERR1757450,12700
ERR659784,225414
SRR8922973,213180
SRR6654301,17900
SRR8106574,68706
ERR1205289,42
ERR1891672,65132
SRR6268147,194251
SRR22124141,221432
SRR11267518,214562
SRR5855255,250952
ERR1415098,43750
SRR9974569,125246
ERR4910326,251118
ERR1108823,95132
ERR2723496,269404
ERR1620523,132160
DRR162497,86798
ERR1858007,29730
SRR16298921,21581
ERR2154728,21068
ERR1373478,20134
SRR18192266,67496
SRR12443345,527342
SRR1551796,163782
SRR10040095,261428
SRR12774404,80981
ERR7384919,4170730
SRR10436027,240038
SRR11427403,405252
ERR1442792,15860
SRR9622330,124411
SRR3498285,2330180
SRR8867581,364832
SRR7662086,20063
ERR998219,50370
SRR11563221,79741
ERR1888529,486590
ERR2146919,265012
ERR959924,718
SRR11303154,156
SRR4423760,1650283
ERR2154682,355274
SRR10550516,93576
ERR2723955,13656
SRR9198822,6989
ERR958816,15714
ERR1620455,309188
ERR960237,6546
ERR1410188,35578
ERR998266,228
SRR2751018,220508
SRR3420349,1863794
ERR1757681,20350
ERR1757493,29372
ERR2723029,77254
ERR759376,187214
SRR6268153,117209
SRR12194922,670020
ERR2722971,600
SRR14217626,119908
SRR8106520,27840
SRR12287395,114495
SRR2968428,904576
SRR6652905,1003892
SRR8106361,44664
ERR1889305,40980
SRR5127979,137308
SRR17499144,95977
ERR1475756,53658
SRR17547537,27921
ERR1432002,157344
SRR17530169,234337
SRR13646735,507124
SRR6025589,11064800
ERR279665,1514922
ERR3838747,171124
SRR16299381,66981
ERR1122773,76820
SRR8244110,136474
SRR9662031,227864
SRR6268092,62168
ERR1108068,96684
SRR16195462,38820
SRR6654475,14178
SRR519746,1735556
ERR1730816,30566
ERR689807,67060
SRR14693490,132630
SRR17218093,94822
ERR1892032,79178
ERR1395838,22508
SRR11303361,110
ERR1204368,129104
ERR1816509,22496
ERR1757529,12816
ERR962906,392
ERR1888381,314968
SRR11585435,1869628
SRR14217606,86536
SRR11302907,1170
SRR1062215,37838
ERR4172794,538350
SRR15036078,377230
ERR1215846,88
SRR11303161,176
SRR7410430,153956
ERR1216632,76260
ERR960880,3920
SRR8706239,1182108
SRR11801330,153525
SRR8787787,92311
ERR1730511,23578
SRR16298990,13205
ERR871331,311330
ERR960340,21352
SRR7252512,1771574
SRR8599806,1116934
SRR1821805,771055
SRR6020377,221256
ERR517986,100222
SRR11302391,186
SRR11427463,660130
ERR1108748,40004
SRR11196605,396438
SRR17219887,8383
ERR871500,226
ERR853512,67202
ERR1442678,15818
SRR5921135,187403
ERR1475576,13844
ERR1407685,982
ERR780310,95060
SRR18390902,2139404
ERR1426860,796958
SRR6655069,35659
SRR17745562,27034
SRR6469407,266196
SRR1872041,10192
ERR1427392,1026760
ERR2723891,60578
ERR959347,5680
SRR8106486,43676
SRR1871880,16014
ERR958894,256
SRR12037324,15919
ERR2723060,103102
ERR411498,75878
ERR202600,358
SRR14217667,175630
ERR2723240,41290
ERR1203531,135326
ERR1888377,564882
SRR1736704,39382
SRR633550,395688
DRR162473,58866
SRR1205165,196569
ERR716846,166260
SRR6890862,56900
ERR1069146,277620
SRR10990391,254624
ERR1414943,18328
SRR17312072,3596098
ERR1442612,14776
ERR1416054,24156
ERR1442688,15762
SRR9198715,12762
SRR10490657,24861
ERR853827,42044
SRR11033828,310038
SRR11114793,69346
SRR8106387,15974
ERR959038,12336
SRR8106438,42826
SRR9198917,11886
ERR958879,33318
ERR960750,3608
ERR1251912,13372
SRR12661667,47890
ERR1821771,25156
SRR9849238,228424
ERR830345,212434
SRR18885359,568632
ERR960941,330
SRR11140720,232708
ERR1252074,15826
SRR14883460,145702
ERR1408841,89418
ERR1857903,34204
ERR1857789,33406
SRR9849222,197988
ERR871344,150
SRR13249629,102855
ERR998163,342
SRR1872194,77632
ERR1373382,16164
SRR2138298,126642
ERR1216638,71016
SRR15321083,765498
ERR1857605,32182
SRR14923985,304812
ERR667365,73424
SRR17654951,133078
ERR1108733,219736
SRR12661653,54062
SRR17218088,100619
ERR2154718,20826
ERR1821729,22696
SRR10117594,230814
ERR659997,111740
SRR6908654,536088
SRR5366722,1495710
SRR6469277,69872
SRR393007,248643
SRR17248530,361214
SRR12436771,54428
SRR7789603,14501
SRR870896,90195
ERR2723645,6528
ERR2723685,853394
ERR1373436,25434
SRR19641876,497294
ERR959510,1884
SRR11178124,533970
ERR962933,48956
SRR19661791,1515612
SRR6908741,134264
ERR853612,42534
SRR3381837,449652
ERR1889445,81692
ERR1757379,23352
ERR1205407,48
SRR10126196,20847
SRR6268061,41679
ERR1442632,14560
ERR1888352,204792
ERR582872,240
ERR2723899,133708
ERR1475841,35100
SRR6469602,47150
ERR1373697,53208
ERR1730698,28570
ERR1251961,12972
SRR1062335,100993
SRR11302676,42
SRR13015597,295914
SRR6469179,83126
SRR393009,118036
SRR10974002,113320
ERR1415181,89390
SRR5338229,6146
ERR1889271,75472
SRR17239194,374440
ERR1408837,180
ERR963179,252
SRR8883719,48370
SRR6655143,4000
SRR7905395,69230
SRR1062647,19018
ERR959905,10
SRR998925,30679
ERR2723064,107768
SRR9849247,304108
ERR3446761,77116
SRR2136166,109364
ERR659998,130026
SRR633545,385894
SRR6908698,1175464
ERR1888105,151742
ERR960630,126558
SRR6250227,84534
SRR6250184,62094
DRR051062,1030874
SRR1872627,15486
ERR853600,50102
SRR9198876,9959
SRR1872611,28
SRR5810801,2592
ERR999368,46
ERR659874,94240
SRR13697047,542230
SRR12070805,30923918
SRR5810850,472
SRR592700,251088
SRR10151764,19538
SRR8135941,443864
SRR6829411,314644
SRR1551797,422131
ERR1124734,256918
SRR13785101,21670438
ERR1821979,22144
SRR7268865,105184
ERR1415172,69394
ERR830292,216236
ERR718616,206288
SRR1872708,21456
ERR958872,31448
SRR13697043,918344
SRR6268161,139153
SRR3207407,355330
DRR334969,1048290
SRR6170098,1172006
SRR6654562,22330
SRR12708434,695006
SRR8106618,26406
ERR2723609,103734
SRR15600915,127118
SRR7905370,1020236
ERR780294,97926
ERR960356,1096
SRR6289739,94258
SRR9849255,605418
ERR959955,5062
SRR12903380,241044
SRR18935955,94095
ERR9077180,57746
ERR1204461,146150
SRR17077503,691292
SRR10550545,101264
ERR960422,12858
SRR9207164,204408
ERR959195,7130
SRR9198708,15826
ERR202587,478
ERR959702,31894
ERR853539,42222
ERR1122687,184148
SRR11303127,115
ERR4910701,206533
SRR10151729,42780
ERR998110,538
ERR780144,110690
SRR3231260,2021266
SRR17879859,301002
SRR11302531,87
SRR6654727,17287
ERR1216479,26058
SRR7268833,101222
ERR959198,86542
SRR5127967,910968
SRR12436760,52422
ERR2723973,64746
ERR1124703,387028
ERR958761,31536
SRR9164636,44348
ERR738225,108196
SRR7119829,22895
SRR18305959,763784
SRR11140722,182752
ERR959163,2476
ERR1124795,371298
SRR6468794,90782
SRR3231276,3667078
ERR1099405,116290
SRR12194864,383650
SRR1872697,10874
SRR13181589,316436
ERR1069104,206356
SRR1062464,32283
ERR1205254,52
SRR22420226,353868
SRR7154534,39399
SRR13565142,491376
SRR19594536,140847
SRR658548,129619
SRR11785629,73954
ERR1857841,1046
ERR667432,26600
SRR1062291,29915
SRR7883087,32713
ERR1621419,23136
DRR162505,21744
SRR10117544,216785
ERR1396890,21102
ERR1757418,21082
SRR7633480,217848
SRR7801965,490130
ERR1218479,117006
ERR959461,2962
ERR1821838,24158
ERR2723036,39350
ERR492298,62860
SRR870800,107408
ERR1415384,76712
ERR1888527,957036
ERR1373500,31426
ERR594430,224628
SRR9735183,462216
SRR12194914,409100
ERR871602,140
SRR14233931,279168
SRR1062584,18227
ERR1251979,19398
SRR16573983,270775
SRR19086719,109090
ERR303224,2319380
SRR10126132,12648
SRR8106601,20090
ERR2723167,39082
ERR1099432,144380
ERR1475653,46082
SRR12037429,8585
SRR16299403,11379
ERR667402,38486
ERR1889076,529384
SRR7264595,61368479
SRR13074846,41071
SRR1062436,26642
SRR6231897,1497750
ERR1373785,32880
ERR1124475,377428
SRR18192291,42840
ERR718623,100428
SRR8106473,23888
SRR2834969,101832
ERR1889041,4656
SRR11303335,89
SRR6215426,279900
ERR1108504,297726
SRR6176663,59925
SRR6654885,15115
SRR10828007,364510
SRR7410443,254376
SRR519754,4411384
SRR9849195,324836
ERR959125,14084
SRR6268197,144966
SRR17210886,153534
SRR13979062,95812
SRR6268148,185508
SRR499870,14760
SRR1565820,238344
ERR959558,286
SRR16298933,7344
ERR1374788,3548
ERR2724015,237940
SRR11874812,63350
ERR1216511,108184
ERR853747,69578
ERR959400,4896
SRR6468940,12242
SRR15626575,382374
ERR1374226,39790
DRR032761,199293
SRR10753175,52560
ERR1415399,59314
ERR1122751,246688
ERR1124518,526292
SRR14213383,48962
SRR17879865,310842
SRR15204084,179505
SRR14308852,242806
ERR6690612,848449
SRR11427348,448210
SRR10010394,79720
SRR6654667,21865
SRR16299595,23248
ERR853821,46728
SRR3139109,780666
ERR1410204,98262
ERR667414,30674
SRR3932180,313972
SRR12194890,359568
ERR1122839,220432
ERR1888550,642922
ERR5961095,395978
SRR1871891,15846
SRR10070563,23038
ERR2154821,10574
ERR755694,180046
SRR10151982,52116
SRR18820771,592102
SRR1872897,20376
ERR1216678,30060
SRR10415534,595088
ERR1621554,62374
SRR10899682,1329472
ERR202609,702
ERR1215601,484
SRR6025595,254596
ERR755690,194812
SRR1872251,18606
ERR1889248,211482
SRR5382034,144825
SRR13238443,812878
ERR716822,156414
ERR1858043,27242
ERR3446736,62814
ERR716744,59432
SRR14923968,234971
ERR1216494,25188
ERR1730702,24548
ERR960909,794
ERR1204388,161772
SRR13979053,110402
SRR1062495,32254
ERR1124525,500782
SRR13979052,96394
SRR6890849,53193
ERR1889298,144476
ERR1621518,21886
ERR1216315,187038
SRR11039810,198079
ERR1475543,46722
ERR1857735,13656
ERR960838,2344
ERR999284,88
ERR667419,40020
SRR6469221,96078
SRR14066782,116210
SRR22805221,731850
SRR15600968,108210
ERR340675,110120
ERR1124961,851726
SRR6469285,98790
SRR18049403,13026
ERR1730706,17448
SRR1872824,17860
SRR6268185,43766
ERR1431980,48430
SRR1062727,19697
SRR1872620,14046
ERR1692590,62044
SRR19667662,170828
SRR15626562,401900
SRR998910,33861
SRR6144817,19590
ERR1889428,134002
SRR3679516,373276
ERR1107891,71060
SRR6250310,121164
ERR1125034,525224
ERR1122768,84394
SRR18516704,590058
SRR10040064,736778
SRR6890866,48968
SRR10887438,560184
SRR8312798,220996
SRR7905390,521048
ERR1374388,11978
ERR1252113,15144
SRR7882018,1171914
SRR4026141,542138
ERR1216189,109264
SRR11563219,54517
ERR1821875,25950
SRR9189636,287684
ERR1216941,739944
SRR14144776,914102
ERR4910704,212004
ERR926029,138
SRR12194842,361165
SRR11303041,320
ERR1757443,10396
SRR12964278,298488
ERR2154741,10936
SRR17248536,294202
ERR1407550,502
ERR1442654,14444
SRR18687249,74058
ERR1069071,225106
SRR2239195,387753
ERR202530,116408
SRR11213689,52616
SRR8706259,236154
SRR19764250,387902
SRR10010371,64156
ERR998277,24362
SRR10434088,479148
SRR6654341,29773
SRR8457167,713412
SRR19661794,160280
SRR5119923,2109020
SRR15999457,68111
SRR13979033,73800
SRR8526620,110540
SRR7119873,53023
SRR23085082,312042
ERR3489868,282800
SRR6654308,28182
ERR1706509,54966
ERR659967,103002
ERR1858006,29478
SRR1062523,29512
SRR10366894,309466
SRR12125422,39074
SRR13012317,1808716
SRR5975626,794518
SRR8106675,11458
SRR6468783,77450
ERR999442,70104
SRR1062238,122866
SRR1062531,32157
SRR8928736,146608
ERR1099531,207052
SRR12661594,99683
SRR6469350,86880
ERR1442614,16584
ERR1821792,22120
SRR14213386,73471
SRR8305619,1235763
SRR8788678,110940
ERR871544,343136
SRR13652351,200315
SRR10887562,349042
SRR6495324,608786
ERR759362,166846
SRR6257757,560586
SRR19641866,701906
ERR1889869,235332
SRR516125,218746
ERR340680,148264
ERR1216605,96994
SRR1062798,19036
ERR1216016,110056
SRR6289796,69748
SRR17745568,17748
ERR340718,249650
SRR18181451,2075288
SRR19978694,318024
SRR9199032,9467
SRR7789586,262
SRR11186439,24982
SRR10126201,34039
SRR7264577,2584653
ERR449271,69816
ERR1889138,97154
ERR1069084,487442
ERR738287,88860
SRR6654973,14733
ERR1757637,25866
SRR7299170,157390
SRR18042691,1832
ERR657549,541698
SRR5893168,2024426
ERR1289943,201438
ERR853467,32062
SRR13724919,422306
ERR1374534,19508
ERR1099501,115084
ERR667395,18896
ERR1857885,34206
DRR334964,5817987
SRR12037386,18868
ERR1857691,27688
ERR1125065,738788
ERR3446768,57064
ERR1416121,52546
SRR15871414,173880
ERR1215769,40
SRR3470781,278769
SRR11303194,84
ERR1432019,152044
ERR1408839,128
SRR6324383,409170
ERR2723549,1776498
ERR1888890,280964
ERR1415216,37226
SRR12037342,14765
ERR1888455,534188
SRR7535405,21979
ERR871574,105874
SRR13998266,1400101
SRR5893161,1057516
SRR3923686,114613
SRR6025618,261606
ERR1620542,385468
ERR1442643,13658
ERR959904,1082
SRR16647477,550714
SRR9164647,52017
ERR1216768,18280
SRR1872568,18
ERR5236196,222240
ERR1891740,12156
SRR12661520,52991
ERR1889089,69096
ERR1891639,52274
SRR886456,22071
SRR6654575,22679
SRR1062616,19986
ERR202538,546
SRR6268046,33102
ERR716766,186752
ERR958765,5710
SRR10126120,21934
SRR12876839,700782
ERR1889262,82184
ERR998375,13044
ERR1374300,3322
SRR13938341,105040
SRR1555546,4039
ERR1416179,56624
SRR6469619,81652
ERR958849,19310
SRR7299169,161775
SRR6250270,115186
SRR4342166,265083
SRR6250218,52050
ERR1888201,112534
SRR8305623,59077
SRR14713047,364246
SRR12661516,26815
ERR689856,65992
ERR1442601,10844
ERR1889110,88880
SRR14217618,109982
SRR5921147,197104
ERR1204519,176070
ERR853585,37568
SRR870836,112293
ERR1442636,15462
SRR13593806,66638
SRR2989571,283624
SRR6468974,77800
ERR1730645,9228
ERR1757574,27454
ERR1414936,60406
ERR960380,1960
SRR6652897,235446
SRR12661873,52097
SRR11214454,432002
SRR1167753,204440
SRR12070767,27133704
ERR2154792,12902
ERR1857655,40560
SRR10151616,33608
ERR853675,47066
SRR5921142,233167
ERR1124735,465768
SRR10151651,72368
ERR1821765,23716
ERR1730742,9320
ERR1595113,195324
SRR14924007,26491
SRR12356851,321686
ERR1215746,255134
ERR1621498,42070
SRR5186146,257238
SRR7662051,43079
ERR1821871,21378
ERR1620557,173988
