fastq_name	median	unique	reads	size	compressed_size
ERR998240_1	55	1	1986110	364972044	83926207
ERR998240_2	75	1	1986110	444416444	121366057
ERR998241_1	55	1	1887215	346577574	77244142
ERR998241_2	75	1	1887215	422066174	117123611
ERR998242_1	55	1	1379183	252083622	58704595
ERR998242_2	75	1	1379183	307250942	85653493
ERR998243_1	55	1	1499877	274532706	65349165
ERR998243_2	75	1	1499877	334527786	93272307
ERR998244_1	55	1	14336	2507384	532901
ERR998244_2	75	1	14336	3080824	718012
ERR998245_1	55	1	1375441	251387610	59079082
ERR998245_2	75	1	1375441	306405250	83982015
ERR998246_1	55	1	1434745	262418154	59661856
ERR998246_2	75	1	1434745	319807954	87818548
ERR998247_1	55	1	1986257	364999386	82948057
ERR998247_2	75	1	1986257	444449666	121325575
ERR998248_1	55	1	1775706	325836900	73999218
ERR998248_2	75	1	1775706	396865140	109127147
ERR998249_1	55	1	1515057	277356186	65004335
ERR998249_2	75	1	1515057	337958466	92924372
ERR998250_1	55	1	1760374	322985148	74170846
ERR998250_2	75	1	1760374	393400108	106315907
ERR998251_1	55	1	1661752	304641456	72201529
ERR998251_2	75	1	1661752	371111536	101434416
ERR998252_1	55	1	1403044	256521768	58978638
ERR998252_2	75	1	1403044	312643528	85247283
ERR998253_1	55	1	1526748	279530712	65205699
ERR998253_2	75	1	1526748	340600632	94243580
ERR998254_1	55	1	769184	139547068	32458405
ERR998254_2	75	1	769184	170314428	48135552
ERR998255_1	55	1	1154387	210271566	47028743
ERR998255_2	75	1	1154387	256447046	71401083
ERR998256_1	55	1	1245856	227284800	51667186
ERR998256_2	75	1	1245856	277119040	77358926
ERR998257_1	55	1	1708838	313399452	72957278
ERR998257_2	75	1	1708838	381752972	105793556
ERR998258_1	55	1	1465164	268076088	60649403
ERR998258_2	75	1	1465164	326682648	89622912
ERR998259_1	55	1	1978178	363496692	82865140
ERR998259_2	75	1	1978178	442623812	119879292
ERR998260_1	55	1	1653162	303043716	69868905
ERR998260_2	75	1	1653162	369170196	101862869
ERR998261_1	55	1	1579824	289402848	66929678
ERR998261_2	75	1	1579824	352595808	96780786
ERR998262_1	55	1	1528968	279943632	64084427
ERR998262_2	75	1	1528968	341102352	93631903
ERR998263_1	55	1	1399926	255941820	59103912
ERR998263_2	75	1	1399926	311938860	87194354
ERR998264_1	55	1	1457507	266651886	65919441
ERR998264_2	75	1	1457507	324952166	90610261
ERR998265_1	55	1	1593741	291991410	66681321
ERR998265_2	75	1	1593741	355741050	97363589
ERR998266_1	55	1	1402413	256404402	59130685
ERR998266_2	75	1	1402413	312500922	87370688
ERR998267_1	55	1	1848711	339415830	77383528
ERR998267_2	75	1	1848711	413364270	112522317
ERR998268_1	55	1	1692892	310433496	71787355
ERR998268_2	75	1	1692892	378149176	103166424
ERR998269_1	55	1	1970154	362004228	81643563
ERR998269_2	75	1	1970154	440810388	126583218
ERR998270_1	55	1	1738472	318911376	72350306
ERR998270_2	75	1	1738472	388450256	106565301
ERR998271_1	55	1	1508769	276186618	64999575
ERR998271_2	75	1	1508769	336537378	99193940
ERR998272_1	55	1	1235417	225343146	51814277
ERR998272_2	75	1	1235417	274759826	78589444
ERR998273_1	55	1	1084425	197258634	45606472
ERR998273_2	75	1	1084425	240635634	67855111
ERR998274_1	55	1	925923	168073566	39557428
ERR998274_2	75	1	925923	205110486	59250544
ERR998275_1	55	1	1226286	223644780	52216214
ERR998275_2	75	1	1226286	272696220	77286467
ERR998276_1	55	1	1290097	235513626	54105164
ERR998276_2	75	1	1290097	287117506	80874714
ERR998277_1	55	1	274432	49502204	8205986
ERR998277_2	75	1	274432	60479484	15300472
ERR998278_1	55	1	1635373	299734962	62125826
ERR998278_2	75	1	1635373	365149882	113074518
ERR998279_1	55	1	1234324	225139848	46965011
ERR998279_2	75	1	1234324	274512808	85306971
ERR998280_1	55	1	1217943	222092982	49739989
ERR998280_2	75	1	1217943	270810702	83858673
ERR998281_1	55	1	1228923	224135262	50213826
ERR998281_2	75	1	1228923	273292182	84725167
ERR998282_1	55	1	128	21328	5540
ERR998282_2	75	1	128	26448	8300
ERR998283_1	55	1	755570	137069320	30603975
ERR998283_2	75	1	755570	167292120	52056901
ERR998284_1	55	1	860242	156119624	34626020
ERR998284_2	75	1	860242	190529304	58688037
ERR998285_1	55	1	605724	109797348	24415609
ERR998285_2	75	1	605724	134026308	42151985
ERR998286_1	55	1	649849	117828098	26518975
ERR998286_2	75	1	649849	143822058	44467336
ERR998287_1	55	1	1126510	205086444	45930663
ERR998287_2	75	1	1126510	250146844	77737917
ERR998288_1	55	1	1598244	292828968	64943526
ERR998288_2	75	1	1598244	356758728	109463054
ERR998289_1	55	1	1465257	268093386	58820557
ERR998289_2	75	1	1465257	326703666	99956979
ERR998290_1	55	1	1582203	289845342	64960638
ERR998290_2	75	1	1582203	353133462	108214557
ERR998291_1	55	1	14336	2507384	497140
ERR998291_2	75	1	14336	3080824	825333
ERR998292_1	55	1	1126719	205125318	45144817
ERR998292_2	75	1	1126719	250194078	74554339
ERR998293_1	55	1	964333	175064186	39419377
ERR998293_2	75	1	964333	213637506	65814995
ERR998294_1	55	1	851344	154500188	34997656
ERR998294_2	75	1	851344	188553948	58303564
ERR998295_1	55	1	737411	133764382	30181477
ERR998295_2	75	1	737411	163260822	50297220
ERR998296_1	55	1	673398	122114016	27093086
ERR998296_2	75	1	673398	149049936	45808118
ERR998297_1	55	1	858074	155725048	33868514
ERR998297_2	75	1	858074	190048008	57410339
ERR998298_1	55	1	1164997	212245026	22308622
ERR998298_2	75	1	1164997	258844906	31828160
ERR998299_1	55	1	1292587	235976766	52854777
ERR998299_2	75	1	1292587	287680246	88048318
ERR998300_1	55	1	1449965	265249074	60449650
ERR998300_2	75	1	1449965	323247674	100142250
ERR998301_1	55	1	1684281	308831850	68762126
ERR998301_2	75	1	1684281	376203090	114928493
ERR998302_1	55	1	1356933	247945122	57244586
ERR998302_2	75	1	1356933	302222442	95606581
ERR998303_1	55	1	1232611	224821230	51101387
ERR998303_2	75	1	1232611	274125670	84877139
ERR998304_1	55	1	988965	179547210	41020183
ERR998304_2	75	1	988965	219105810	68857540
ERR998305_1	55	1	1321554	241364628	55137431
ERR998305_2	75	1	1321554	294226788	91986693
ERR998306_1	55	1	1163619	211988718	48387367
ERR998306_2	75	1	1163619	258533478	81985549
ERR998307_1	55	1	1718509	315198258	71231745
ERR998307_2	75	1	1718509	383938618	120496488
ERR998308_1	55	1	1579162	289279716	66096344
ERR998308_2	75	1	1579162	352446196	109761842
ERR998309_1	55	1	1479222	270690876	61537182
ERR998309_2	75	1	1479222	329859756	102457741
ERR998310_1	55	1	1656669	303696018	68506582
ERR998310_2	75	1	1656669	369962778	115415602
ERR998311_1	55	1	1502204	274965528	62611990
ERR998311_2	75	1	1502204	335053688	104984856
ERR998312_1	55	1	1023779	185978478	42912778
ERR998312_2	75	1	1023779	226929638	71662419
ERR998313_1	55	1	1387730	253673364	57229991
ERR998313_2	75	1	1387730	309182564	96951715
ERR998314_1	55	1	35840	6335096	1301647
ERR998314_2	75	1	35840	7768696	2121334
ERR998315_1	55	1	1102704	200658528	46230743
ERR998315_2	75	1	1102704	244766688	78013548
ERR998316_1	55	1	1277162	233107716	53206433
ERR998316_2	75	1	1277162	284194196	89422619
ERR998317_1	55	1	1632750	299247084	67595392
ERR998317_2	75	1	1632750	364557084	112950754
ERR998318_1	55	1	1635182	299699436	68244371
ERR998318_2	75	1	1635182	365106716	114829773
ERR998319_1	55	1	1644517	301435746	69120147
ERR998319_2	75	1	1644517	367216426	114211307
ERR998320_1	55	1	1631312	298979616	68120443
ERR998320_2	75	1	1631312	364232096	113458792
ERR998321_1	55	1	1489336	272572080	62133911
ERR998321_2	75	1	1489336	332145520	103495459
ERR998322_1	55	1	1388080	253738464	57452265
ERR998322_2	75	1	1388080	309261664	95445228
ERR998323_1	55	1	1375252	251352456	56642845
ERR998323_2	75	1	1375252	306362536	94415889
ERR998324_1	55	1	804713	146013346	33203938
ERR998324_2	75	1	804713	178201866	55585944
ERR998325_1	55	1	10240	1778296	378996
ERR998325_2	75	1	10240	2187896	598651
ERR998326_1	55	1	1361675	248827134	56614815
ERR998326_2	75	1	1361675	303294134	94706024
ERR998327_1	55	1	1327541	242478210	55132618
ERR998327_2	75	1	1327541	295579850	91800367
ERR998328_1	55	1	1643532	301252536	68060313
ERR998328_2	75	1	1643532	366993816	113518952
ERR998329_1	55	1	1661530	304600164	68329031
ERR998329_2	75	1	1661530	371061364	115549800
ERR998330_1	55	1	1810979	332397678	75257537
ERR998330_2	75	1	1810979	404836838	124648458
ERR998331_1	55	1	1679688	307977552	68886412
ERR998331_2	75	1	1679688	375165072	116608566
ERR998332_1	55	1	1284537	234479466	53901693
ERR998332_2	75	1	1284537	285860946	89417437
ERR998333_1	55	1	1448730	265019364	61151533
ERR998333_2	75	1	1448730	322968564	100876373
ERR998334_1	55	1	911723	165489166	37257219
ERR998334_2	75	1	911723	201958086	63560596
ERR998335_1	55	1	1278190	233298924	53499979
ERR998335_2	75	1	1278190	284426524	88144316
ERR998336_1	55	1	1301440	237623424	53668603
ERR998336_2	75	1	1301440	289681024	89770192
ERR998337_1	55	1	1801114	330562788	74433346
ERR998337_2	75	1	1801114	402607348	124038944
ERR998338_1	55	1	1618414	296580588	66667246
ERR998338_2	75	1	1618414	361317148	111939071
ERR998339_1	55	1	1417659	259240158	59521266
ERR998339_2	75	1	1417659	315946518	97773595
ERR998340_1	55	1	1602682	293654436	66967783
ERR998340_2	75	1	1602682	357761716	109972091
ERR998341_1	55	1	1550214	283895388	65536133
ERR998341_2	75	1	1550214	345903948	107058561
ERR998342_1	55	1	1277570	233183604	53041539
ERR998342_2	75	1	1277570	284286404	87824839
ERR998343_1	55	1	1402177	256360506	58800601
ERR998343_2	75	1	1402177	312447586	97319356
ERR998344_1	55	1	714382	129573104	29569913
ERR998344_2	75	1	714382	158148384	49938091
ERR998345_1	55	1	1054580	191707464	42750719
ERR998345_2	75	1	1054580	233890664	73061641
ERR998346_1	55	1	1134130	206503764	46623515
ERR998346_2	75	1	1134130	251868964	78839608
ERR998347_1	55	1	1590912	291465216	66313570
ERR998347_2	75	1	1590912	355101696	110357243
ERR998348_1	55	1	1360081	248530650	55461589
ERR998348_2	75	1	1360081	302933890	93722549
ERR998349_1	55	1	1784058	327390372	73517504
ERR998349_2	75	1	1784058	398752692	122216697
ERR998350_1	55	1	1505806	275635500	62486257
ERR998350_2	75	1	1505806	335867740	104306469
ERR998351_1	55	1	1428258	261211572	59644922
ERR998351_2	75	1	1428258	318341892	98596498
ERR998352_1	55	1	1397200	255434784	57433807
ERR998352_2	75	1	1397200	311322784	96289847
ERR998353_1	55	1	1284512	234474816	53024556
ERR998353_2	75	1	1284512	285855296	89430275
ERR998354_1	55	1	1324388	241891752	58560970
ERR998354_2	75	1	1324388	294867272	91908112
ERR998355_1	55	1	1445040	264333024	59614962
ERR998355_2	75	1	1445040	322134624	99429822
ERR998356_1	55	1	1275529	232803978	52937785
ERR998356_2	75	1	1275529	283825138	88811443
ERR998357_1	55	1	1657124	303780648	68358933
ERR998357_2	75	1	1657124	370065608	113939639
ERR998358_1	55	1	1538596	281734440	64013384
ERR998358_2	75	1	1538596	343278280	105937163
ERR998359_1	55	1	1751955	321419214	72556388
ERR998359_2	75	1	1751955	391497414	123260241
ERR998360_1	55	1	1577598	288988812	64680219
ERR998360_2	75	1	1577598	352092732	108948728
ERR998361_1	55	1	1375329	251366778	58154804
ERR998361_2	75	1	1375329	306379938	98435608
ERR998362_1	55	1	1119814	203840988	46470945
ERR998362_2	75	1	1119814	248633548	78707427
ERR998363_1	55	1	998401	181264562	41215103
ERR998363_2	75	1	998401	221200602	69755840
ERR998364_1	55	1	858170	155742520	36167228
ERR998364_2	75	1	858170	190069320	60599120
ERR998365_1	55	1	1125232	204848736	46850924
ERR998365_2	75	1	1125232	249858016	79021569
ERR998366_1	55	1	1182855	215566614	48735387
ERR998366_2	75	1	1182855	262880814	82701876
ERR998367_1	55	1	1703652	312434856	62672619
ERR998367_2	75	1	1703652	380580936	118481167
ERR998368_1	55	1	1635241	299710410	62637913
ERR998368_2	75	1	1635241	365120050	114180919
ERR998369_1	55	1	1234711	225211830	47348621
ERR998369_2	75	1	1234711	274600270	86217261
ERR998370_1	55	1	1218181	222137250	50154207
ERR998370_2	75	1	1218181	270864490	84796972
ERR998371_1	55	1	1227882	223941636	50569086
ERR998371_2	75	1	1227882	273056916	85572263
ERR998372_1	55	1	24875	4383326	1079382
ERR998372_2	75	1	24875	5378326	1818694
ERR998373_1	55	1	756775	137288630	30877836
ERR998373_2	75	1	756775	167559630	52698459
ERR998374_1	55	1	80896	14355064	2794761
ERR998374_2	75	1	80896	17590904	4698329
ERR998375_1	55	1	603989	109481578	24528549
ERR998375_2	75	1	603989	133641138	42465053
ERR998376_1	55	1	650806	118002272	26770240
ERR998376_2	75	1	650806	144034512	45015510
ERR998377_1	55	1	1126616	205106160	46283885
ERR998377_2	75	1	1126616	250170800	78634145
ERR998378_1	55	1	1595649	292346298	65307865
ERR998378_2	75	1	1595649	356172258	110496259
ERR998379_1	55	1	1465543	268146582	59285079
ERR998379_2	75	1	1465543	326768302	101037489
ERR998380_1	55	1	1579590	289359324	65361429
ERR998380_2	75	1	1579590	352542924	109291315
ERR998381_1	55	1	1170372	213244776	48001095
ERR998381_2	75	1	1170372	260059656	80919105
ERR998382_1	55	1	1126949	205168098	45516325
ERR998382_2	75	1	1126949	250246058	75533429
ERR998383_1	55	1	965972	175362484	39814700
ERR998383_2	75	1	965972	214001364	66663750
ERR998384_1	55	1	850515	154349310	35205813
ERR998384_2	75	1	850515	188369910	58934959
ERR998385_1	55	1	740272	134285084	30529954
ERR998385_2	75	1	740272	163895964	51075080
ERR998386_1	55	1	672592	121967324	27279051
ERR998386_2	75	1	672592	148871004	46290022
ERR998387_1	55	1	860667	156196974	34262974
ERR998387_2	75	1	860667	190623654	58253848
ERR998388_1	55	1	1166348	212496312	47710978
ERR998388_2	75	1	1166348	259150232	80273165
ERR998389_1	55	1	1295245	236471154	53375227
ERR998389_2	75	1	1295245	288280954	89250899
ERR998390_1	55	1	1445550	264427884	60672109
ERR998390_2	75	1	1445550	322249884	100890501
ERR998391_1	55	1	1677757	307618386	68964675
ERR998391_2	75	1	1677757	374728666	115641019
ERR998392_1	55	1	1350612	246769416	57429765
ERR998392_2	75	1	1350612	300793896	96134437
ERR998393_1	55	1	1227602	223889556	51321110
ERR998393_2	75	1	1227602	272993636	85463022
ERR998394_1	55	1	23552	4147832	854443
ERR998394_2	75	1	23552	5089912	1372170
ERR998395_1	55	1	1316268	240381432	55330070
ERR998395_2	75	1	1316268	293032152	92611159
ERR998396_1	55	1	1156830	210725964	48488381
ERR998396_2	75	1	1156830	256999164	82371086
ERR998397_1	55	1	1709049	313438698	71386820
ERR998397_2	75	1	1709049	381800658	121091433
ERR998398_1	55	1	1573106	288153300	66344741
ERR998398_2	75	1	1573106	351077540	110464249
ERR998399_1	55	1	1474028	269724792	61834487
ERR998399_2	75	1	1474028	328685912	103204862
ERR998400_1	55	1	15360	2689656	543577
ERR998400_2	75	1	15360	3304056	909525
ERR998401_1	55	1	1492732	273203736	62684250
ERR998401_2	75	1	1492732	332913016	105391034
ERR998402_1	55	1	1021612	185575416	43152941
ERR998402_2	75	1	1021612	226439896	72311845
ERR998403_1	55	1	1382214	252647388	57439519
ERR998403_2	75	1	1382214	307935948	97538869
ERR998404_1	55	1	1434092	262296696	60649118
ERR998404_2	75	1	1434092	319660376	101379756
ERR998405_1	55	1	1093779	198998478	46198258
ERR998405_2	75	1	1093779	242749638	78136553
ERR998406_1	55	1	1266759	231172758	53188514
ERR998406_2	75	1	1266759	281843118	89581970
ERR998407_1	55	1	1623010	297435444	67637509
ERR998407_2	75	1	1623010	362355844	113425258
ERR998408_1	55	1	1623540	297534024	68287121
ERR998408_2	75	1	1623540	362475624	115181356
ERR998409_1	55	1	1635069	299678418	69237242
ERR998409_2	75	1	1635069	365081178	114765254
ERR998410_1	55	1	1623712	297566016	68329634
ERR998410_2	75	1	1623712	362514496	114103283
ERR998411_1	55	1	1481031	271027350	62217267
ERR998411_2	75	1	1481031	330268590	104019873
ERR998412_1	55	1	1384465	253066074	57725093
ERR998412_2	75	1	1384465	308444674	96241392
ERR998413_1	55	1	1376733	251627922	57140787
ERR998413_2	75	1	1376733	306697242	95559223
ERR998414_1	55	1	803220	145741620	33384109
ERR998414_2	75	1	803220	177870420	56056551
ERR998415_1	55	1	1636040	299859024	68785876
ERR998415_2	75	1	1636040	365300624	116019182
ERR998416_1	55	1	1358128	248167392	56914222
ERR998416_2	75	1	1358128	302492512	95428340
ERR998417_1	55	1	1326787	242337966	55527466
ERR998417_2	75	1	1326787	295409446	92744702
ERR998418_1	55	1	1635836	299821080	68266617
ERR998418_2	75	1	1635836	365254520	114196083
ERR998419_1	55	1	1658904	304111728	68810404
ERR998419_2	75	1	1658904	370467888	116648296
ERR998420_1	55	1	1806382	331542636	75674647
ERR998420_2	75	1	1806382	403797916	125709300
ERR998421_1	55	1	1678765	307805874	69438047
ERR998421_2	75	1	1678765	374956474	117878198
ERR998422_1	55	1	1280989	233819538	54192332
ERR998422_2	75	1	1280989	285059098	90134261
ERR998423_1	55	1	1441201	263618970	61269781
ERR998423_2	75	1	1441201	321267010	101457650
ERR998424_1	55	1	914812	166051364	37710322
ERR998424_2	75	1	914812	202643844	64448176
ERR998425_1	55	1	11264	1960568	413673
ERR998425_2	75	1	11264	2411128	658782
ERR998426_1	55	1	1298701	237113970	53937910
ERR998426_2	75	1	1298701	289062010	90560409
ERR998427_1	55	1	18432	3236472	652115
ERR998427_2	75	1	18432	3973752	1062752
ERR998428_1	55	1	1613105	295593114	66977107
ERR998428_2	75	1	1613105	360117314	112757604
ERR998429_1	55	1	1406234	257115108	59442594
ERR998429_2	75	1	1406234	313364468	98008066
ERR998430_1	55	1	1592452	291751656	67006635
ERR998430_2	75	1	1592452	355449736	110458273
ERR998431_1	55	1	171008	30679036	6111208
ERR998431_2	75	1	171008	37519356	9995613
ERR998432_1	55	1	1273806	232483500	53278465
ERR998432_2	75	1	1273806	283435740	88557077
ERR998433_1	55	1	1397787	255543966	59045885
ERR998433_2	75	1	1397787	311455446	98087116
ERR998434_1	55	1	710885	128936650	29662516
ERR998434_2	75	1	710885	157372050	50215949
ERR998435_1	55	1	1054300	191655384	43057155
ERR998435_2	75	1	1054300	233827384	73845708
ERR998436_1	55	1	1129131	205573950	46778158
ERR998436_2	75	1	1129131	250739190	79306379
ERR998437_1	55	1	1578590	289173324	66287321
ERR998437_2	75	1	1578590	352316924	110622007
ERR998438_1	55	1	1354709	247531458	55684072
ERR998438_2	75	1	1354709	301719818	94355016
ERR998439_1	55	1	1781071	326834790	73956475
ERR998439_2	75	1	1781071	398077630	123330811
ERR998440_1	55	1	118784	21174268	4135415
ERR998440_2	75	1	118784	25925628	6970366
ERR998441_1	55	1	1421340	259924824	59826130
ERR998441_2	75	1	1421340	316778424	99213432
ERR998442_1	55	1	1394782	254985036	57777387
ERR998442_2	75	1	1394782	310776316	97193732
ERR998443_1	55	1	1274541	232620210	53024532
ERR998443_2	75	1	1274541	283601850	89656779
ERR998444_1	55	1	9216	1599156	360319
ERR998444_2	75	1	9216	1967796	550644
ERR998445_1	55	1	1441780	263726664	59927120
ERR998445_2	75	1	1441780	321397864	100300322
ERR998446_1	55	1	1266155	231060414	52950856
ERR998446_2	75	1	1266155	281706614	89089804
ERR998447_1	55	1	1651723	302776062	68703024
ERR998447_2	75	1	1651723	368844982	114831397
ERR998448_1	55	1	1536602	281363556	64445278
ERR998448_2	75	1	1536602	342827636	106943803
ERR998449_1	55	1	1746338	320374452	72908030
ERR998449_2	75	1	1746338	390227972	124161649
ERR998450_1	55	1	1573549	288235698	64991211
ERR998450_2	75	1	1573549	351177658	109821189
ERR998451_1	55	1	1362548	248989512	58098308
ERR998451_2	75	1	1362548	303491432	98463939
ERR998452_1	55	1	1114614	202873788	46603027
ERR998452_2	75	1	1114614	247458348	79115216
ERR998453_1	55	1	994220	180503620	41364170
ERR998453_2	75	1	994220	220272420	70198438
ERR998454_1	55	1	854213	155022346	36188625
ERR998454_2	75	1	854213	189190866	60919714
ERR998455_1	55	1	1119046	203698140	46961083
ERR998455_2	75	1	1119046	248459980	79370533
ERR998456_1	55	1	1178022	214667676	48918925
ERR998456_2	75	1	1178022	261788556	83196890
ERR999188_1	55	1	1127171	205209390	47694897
ERR999188_2	75	1	1127171	250296230	72408440
ERR999189_1	55	1	1069535	194489094	44233034
ERR999189_2	75	1	1069535	237270494	67580413
ERR999190_1	55	1	1229682	224276436	51139494
ERR999190_2	75	1	1229682	273463716	76539073
